query,input,车辆候选列表,sysSessionId,output,appName,车型组合,category,category正确答案,mode,mode正确答案
长沙橘子洲头毛泽东雕像打车到黄花机场出发层，花费18元上下需明确上车点,"[{""content"":""# 用户需求：\n长沙橘子洲头毛泽东雕像打车到黄花机场出发层，花费18元上下需明确上车点\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙橘子洲头毛泽东雕像打车到黄花机场出发层，花费18元上下需明确上车点\""}""}]",,sessionId20250606lhx0113,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
郑州东站西广场坐车到新郑机场城际站，费用不超过22元建议早出发,"[{""content"":""# 用户需求：\n郑州东站西广场坐车到新郑机场城际站，费用不超过22元建议早出发\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州东站西广场坐车到新郑机场城际站，费用不超过22元建议早出发\""}""}]",,sessionId20250606lhx0114,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
宁波老外滩打的去栎社机场3号门，预算25元以内要确认计价方式,"[{""content"":""# 用户需求：\n宁波老外滩打的去栎社机场3号门，预算25元以内要确认计价方式\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""宁波老外滩打的去栎社机场3号门，预算25元以内要确认计价方式\""}""}]",,sessionId20250606lhx0115,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
厦门鼓浪屿三丘田码头打车到高崎机场T4，车费28元左右可能含夜间附加费,"[{""content"":""# 用户需求：\n厦门鼓浪屿三丘田码头打车到高崎机场T4，车费28元左右可能含夜间附加费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门鼓浪屿三丘田码头打车到高崎机场T4，车费28元左右可能含夜间附加费\""}""}]",,sessionId20250606lhx0116,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
花费35元之内从青岛五四广场坐车到胶东机场网约车专区注意交通状况,"[{""content"":""# 用户需求：\n花费35元之内从青岛五四广场坐车到胶东机场网约车专区注意交通状况\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""花费35元之内从青岛五四广场坐车到胶东机场网约车专区注意交通状况\""}""}]",,sessionId20250606lhx0117,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""网约车"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
沈阳中街步行街打车到桃仙机场巴士总站，价格40元以内建议多人分摊,"[{""content"":""# 用户需求：\n沈阳中街步行街打车到桃仙机场巴士总站，价格40元以内建议多人分摊\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳中街步行街打车到桃仙机场巴士总站，价格40元以内建议多人分摊\""}""}]",,sessionId20250606lhx0118,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
大连星海广场坐车去周水子机场国内到达，费用45元上下要看具体定位,"[{""content"":""# 用户需求：\n大连星海广场坐车去周水子机场国内到达，费用45元上下要看具体定位\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""大连星海广场坐车去周水子机场国内到达，费用45元上下要看具体定位\""}""}]",,sessionId20250606lhx0119,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 45, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
无锡灵山胜境打车到苏南硕放机场停车场，预算不超过50元留足时间,"[{""content"":""# 用户需求：\n无锡灵山胜境打车到苏南硕放机场停车场，预算不超过50元留足时间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""无锡灵山胜境打车到苏南硕放机场停车场，预算不超过50元留足时间\""}""}]",,sessionId20250606lhx0120,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
南京夫子庙秦淮河游船码头打的去禄口机场交通中心，费用7-8元需确认时段,"[{""content"":""# 用户需求：\n南京夫子庙秦淮河游船码头打的去禄口机场交通中心，费用7-8元需确认时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京夫子庙秦淮河游船码头打的去禄口机场交通中心，费用7-8元需确认时段\""}""}]",,sessionId20250606lhx0121,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 7, ""price_max"": 8, ""fast"": false}]
```",未知,[],,无,,无
北京王府井百货大楼坐车到南苑机场出发层开会，价格差不多10元要打表,"[{""content"":""# 用户需求：\n北京王府井百货大楼坐车到南苑机场出发层开会，价格差不多10元要打表\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京王府井百货大楼坐车到南苑机场出发层开会，价格差不多10元要打表\""}""}]",,sessionId20250606lhx0122,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 10, ""price_max"": 10, ""fast"": false}]
```",未知,[],,无,,无
预估12元以内从杭州钱江新城城市阳台打车到萧山机场贵宾通道不能超支,"[{""content"":""# 用户需求：\n预估12元以内从杭州钱江新城城市阳台打车到萧山机场贵宾通道不能超支\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预估12元以内从杭州钱江新城城市阳台打车到萧山机场贵宾通道不能超支\""}""}]",,sessionId20250606lhx0123,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
广州小蛮腰塔底坐车到白云机场P5停车场，花费15元上下避开拥堵路段,"[{""content"":""# 用户需求：\n广州小蛮腰塔底坐车到白云机场P5停车场，花费15元上下避开拥堵路段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州小蛮腰塔底坐车到白云机场P5停车场，花费15元上下避开拥堵路段\""}""}]",,sessionId20250606lhx0124,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 15, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
上海迪士尼乐园入口打车去浦东机场磁浮站，预算20元以内建议平台比价,"[{""content"":""# 用户需求：\n上海迪士尼乐园入口打车去浦东机场磁浮站，预算20元以内建议平台比价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海迪士尼乐园入口打车去浦东机场磁浮站，预算20元以内建议平台比价\""}""}]",,sessionId20250606lhx0125,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
成都宽窄巷子东广场坐车到天府机场北入口，费用25元左右需确认路线,"[{""content"":""# 用户需求：\n成都宽窄巷子东广场坐车到天府机场北入口，费用25元左右需确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都宽窄巷子东广场坐车到天府机场北入口，费用25元左右需确认路线\""}""}]",,sessionId20250606lhx0126,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
深圳世界之窗地铁E口打车到深圳湾口岸，价格30元以内注意是否跨区收费,"[{""content"":""# 用户需求：\n深圳世界之窗地铁E口打车到深圳湾口岸，价格30元以内注意是否跨区收费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳世界之窗地铁E口打车到深圳湾口岸，价格30元以内注意是否跨区收费\""}""}]",,sessionId20250606lhx0127,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
西安大唐不夜城步行街坐车去咸阳机场T3，花费35元上下可能涉及夜间费,"[{""content"":""# 用户需求：\n西安大唐不夜城步行街坐车去咸阳机场T3，花费35元上下可能涉及夜间费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安大唐不夜城步行街坐车去咸阳机场T3，花费35元上下可能涉及夜间费\""}""}]",,sessionId20250606lhx0128,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
费用不超过40元从重庆解放碑步行街打车到重庆西站北广场要提前预约,"[{""content"":""# 用户需求：\n费用不超过40元从重庆解放碑步行街打车到重庆西站北广场要提前预约\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""费用不超过40元从重庆解放碑步行街打车到重庆西站北广场要提前预约\""}""}]",,sessionId20250606lhx0129,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
苏州拙政园南门打的到苏州站北广场，预算45元以内建议错峰出行,"[{""content"":""# 用户需求：\n苏州拙政园南门打的到苏州站北广场，预算45元以内建议错峰出行\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州拙政园南门打的到苏州站北广场，预算45元以内建议错峰出行\""}""}]",,sessionId20250606lhx0130,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
武汉户部巷美食街坐车去武汉站东进站口，价格8-10元记得检查计价器,"[{""content"":""# 用户需求：\n武汉户部巷美食街坐车去武汉站东进站口，价格8-10元记得检查计价器\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉户部巷美食街坐车去武汉站东进站口，价格8-10元记得检查计价器\""}""}]",,sessionId20250606lhx0131,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 10, ""fast"": false}]
```",未知,[],,无,,无
天津五大道民园广场打车到天津站地下停车场，费用差不多12元确认路线,"[{""content"":""# 用户需求：\n天津五大道民园广场打车到天津站地下停车场，费用差不多12元确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津五大道民园广场打车到天津站地下停车场，费用差不多12元确认路线\""}""}]",,sessionId20250606lhx0132,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
预估15元以内从长沙梅溪湖文化艺术中心坐车到长沙南站西广场带零钱,"[{""content"":""# 用户需求：\n预估15元以内从长沙梅溪湖文化艺术中心坐车到长沙南站西广场带零钱\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""预估15元以内从长沙梅溪湖文化艺术中心坐车到长沙南站西广场带零钱\""}""}]",,sessionId20250606lhx0133,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
郑州二七纪念塔打车到郑州站网约车专区，花费18元上下避开早高峰时段,"[{""content"":""# 用户需求：\n郑州二七纪念塔打车到郑州站网约车专区，花费18元上下避开早高峰时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州二七纪念塔打车到郑州站网约车专区，花费18元上下避开早高峰时段\""}""}]",,sessionId20250606lhx0134,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""网约车专区"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
宁波天一广场1号门坐车去栎社机场，预算不超过22元建议平台叫车,"[{""content"":""# 用户需求：\n宁波天一广场1号门坐车去栎社机场，预算不超过22元建议平台叫车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""宁波天一广场1号门坐车去栎社机场，预算不超过22元建议平台叫车\""}""}]",,sessionId20250606lhx0135,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
厦门曾厝垵文创中心打车到厦门北站南入口，费用25元左右要看具体时段,"[{""content"":""# 用户需求：\n厦门曾厝垵文创中心打车到厦门北站南入口，费用25元左右要看具体时段\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门曾厝垵文创中心打车到厦门北站南入口，费用25元左右要看具体时段\""}""}]",,sessionId20250606lhx0136,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
青岛栈桥回澜阁坐车去青岛北站东广场，价格30元以内确认是否走高架,"[{""content"":""# 用户需求：\n青岛栈桥回澜阁坐车去青岛北站东广场，价格30元以内确认是否走高架\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛栈桥回澜阁坐车去青岛北站东广场，价格30元以内确认是否走高架\""}""}]",,sessionId20250606lhx0137,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
沈阳故宫博物院正门打车到沈阳南站地下通道，花费35元上下可能跨区收费,"[{""content"":""# 用户需求：\n沈阳故宫博物院正门打车到沈阳南站地下通道，花费35元上下可能跨区收费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳故宫博物院正门打车到沈阳南站地下通道，花费35元上下可能跨区收费\""}""}]",,sessionId20250606lhx0138,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
费用不超过40元从大连金石滩坐车到大连北站建议多人拼车,"[{""content"":""# 用户需求：\n费用不超过40元从大连金石滩坐车到大连北站建议多人拼车\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""费用不超过40元从大连金石滩坐车到大连北站建议多人拼车\""}""}]",,sessionId20250606lhx0139,"```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
无锡鼋头渚景区打车去无锡东站，预算45元以内需明确上车位置,"[{""content"":""# 用户需求：\n无锡鼋头渚景区打车去无锡东站，预算45元以内需明确上车位置\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""无锡鼋头渚景区打车去无锡东站，预算45元以内需明确上车位置\""}""}]",,sessionId20250606lhx0140,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
南京中山陵音乐台坐车到南京站南广场，价格9-11元记得索要乘车凭证,"[{""content"":""# 用户需求：\n南京中山陵音乐台坐车到南京站南广场，价格9-11元记得索要乘车凭证\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京中山陵音乐台坐车到南京站南广场，价格9-11元记得索要乘车凭证\""}""}]",,sessionId20250606lhx0141,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 9, ""price_max"": 11, ""fast"": false}]
```",未知,[],,无,,无
北京颐和园十七孔桥打车去北京西站北二层平台，费用差不多13元避开高峰,"[{""content"":""# 用户需求：\n北京颐和园十七孔桥打车去北京西站北二层平台，费用差不多13元避开高峰\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""北京颐和园十七孔桥打车去北京西站北二层平台，费用差不多13元避开高峰\""}""}]",,sessionId20250606lhx0142,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 13, ""price_max"": 13, ""fast"": false}]
```",未知,[],,无,,无
杭州宋城景区停车场坐车到杭州东站西进站口，预估15元以内要打表计价,"[{""content"":""# 用户需求：\n杭州宋城景区停车场坐车到杭州东站西进站口，预估15元以内要打表计价\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州宋城景区停车场坐车到杭州东站西进站口，预估15元以内要打表计价\""}""}]",,sessionId20250606lhx0143,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
广州长隆野生动物世界南门打车去广州南站P8，花费18元上下确认路线,"[{""content"":""# 用户需求：\n广州长隆野生动物世界南门打车去广州南站P8，花费18元上下确认路线\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州长隆野生动物世界南门打车去广州南站P8，花费18元上下确认路线\""}""}]",,sessionId20250606lhx0144,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
上海豫园九曲桥坐车到上海站北广场，预算不超过23元建议错峰出行,"[{""content"":""# 用户需求：\n上海豫园九曲桥坐车到上海站北广场，预算不超过23元建议错峰出行\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上海豫园九曲桥坐车到上海站北广场，预算不超过23元建议错峰出行\""}""}]",,sessionId20250606lhx0145,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 23, ""fast"": false}]
```",未知,[],,无,,无
成都都江堰景区打车去成都东站，费用25元左右需确认是否含停车费,"[{""content"":""# 用户需求：\n成都都江堰景区打车去成都东站，费用25元左右需确认是否含停车费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都都江堰景区打车去成都东站，费用25元左右需确认是否含停车费\""}""}]",,sessionId20250606lhx0146,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
深圳华侨城创意园坐车到福田高铁站3号口，价格30元以内注意时段差异,"[{""content"":""# 用户需求：\n深圳华侨城创意园坐车到福田高铁站3号口，价格30元以内注意时段差异\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳华侨城创意园坐车到福田高铁站3号口，价格30元以内注意时段差异\""}""}]",,sessionId20250606lhx0147,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
西安秦始皇兵马俑打车到西安北站，花费35元上下可能涉及跨市费用,"[{""content"":""# 用户需求：\n西安秦始皇兵马俑打车到西安北站，花费35元上下可能涉及跨市费用\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安秦始皇兵马俑打车到西安北站，花费35元上下可能涉及跨市费用\""}""}]",,sessionId20250606lhx0148,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
重庆磁器口古镇坐车到沙坪坝火车站，费用不超过40元要提前预约车辆,"[{""content"":""# 用户需求：\n重庆磁器口古镇坐车到沙坪坝火车站，费用不超过40元要提前预约车辆\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆磁器口古镇坐车到沙坪坝火车站，费用不超过40元要提前预约车辆\""}""}]",,sessionId20250606lhx0149,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
苏州同里古镇打车去苏州园区站，预算45元以内确认是否含高速通行费,"[{""content"":""# 用户需求：\n苏州同里古镇打车去苏州园区站，预算45元以内确认是否含高速通行费\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州同里古镇打车去苏州园区站，预算45元以内确认是否含高速通行费\""}""}]",,sessionId20250606lhx0150,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
价格在10元到12元之间，我想从武汉东湖绿道湖光序曲广场打车去汉口站。,"[{""content"":""# 用户需求：\n价格在10元到12元之间，我想从武汉东湖绿道湖光序曲广场打车去汉口站。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""价格在10元到12元之间，我想从武汉东湖绿道湖光序曲广场打车去汉口站。\""}""}]",,sessionId20250606lhx0151,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 10, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
天津滨海图书馆到于家堡高铁站，准备去开会，打的费用差不多14元。,"[{""content"":""# 用户需求：\n天津滨海图书馆到于家堡高铁站，准备去开会，打的费用差不多14元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津滨海图书馆到于家堡高铁站，准备去开会，打的费用差不多14元。\""}""}]",,sessionId20250606lhx0152,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 14, ""price_max"": 14, ""fast"": false}]
```",未知,[],,无,,无
长沙岳麓书院正门到长沙站西广场，今天要赶时间，坐车预算16元以内。,"[{""content"":""# 用户需求：\n长沙岳麓书院正门到长沙站西广场，今天要赶时间，坐车预算16元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙岳麓书院正门到长沙站西广场，今天要赶时间，坐车预算16元以内。\""}""}]",,sessionId20250606lhx0153,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
打车花费20元上下，郑州少林寺景区停车场到郑州东站，准备去见客户。,"[{""content"":""# 用户需求：\n打车花费20元上下，郑州少林寺景区停车场到郑州东站，准备去见客户。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""打车花费20元上下，郑州少林寺景区停车场到郑州东站，准备去见客户。\""}""}]",,sessionId20250606lhx0154,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
费用不超过25元，宁波溪口雪窦山游客中心打的去参加会议，到宁波站南广场。,"[{""content"":""# 用户需求：\n费用不超过25元，宁波溪口雪窦山游客中心打的去参加会议，到宁波站南广场。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""费用不超过25元，宁波溪口雪窦山游客中心打的去参加会议，到宁波站南广场。\""}""}]",,sessionId20250606lhx0155,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
厦门集美学村龙舟池到厦门高崎站，打车费用大约28元左右，准备出差。,"[{""content"":""# 用户需求：\n厦门集美学村龙舟池到厦门高崎站，打车费用大约28元左右，准备出差。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门集美学村龙舟池到厦门高崎站，打车费用大约28元左右，准备出差。\""}""}]",,sessionId20250606lhx0156,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
青岛八大关花石楼到青岛站东出站口，今天要去开会，打的价格30元以内。,"[{""content"":""# 用户需求：\n青岛八大关花石楼到青岛站东出站口，今天要去开会，打的价格30元以内。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛八大关花石楼到青岛站东出站口，今天要去开会，打的价格30元以内。\""}""}]",,sessionId20250606lhx0157,"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
