query,input,车辆候选列表,output,appName,车型组合,category,category正确答案,mode,mode正确答案
雨天从郑州金水区紫荆山出发，加急叫拼车到二七区二七广场，预算35元。,"[{""content"":""# 用户需求：\n雨天从郑州金水区紫荆山出发，加急叫拼车到二七区二七广场，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""雨天从郑州金水区紫荆山出发，加急叫拼车到二七区二七广场，预算35元。\""}""}]",[],"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": true}]",未知,[],,拼车,,
从大连中山区友好广场出发，5分钟以内能打到车，去西岗区星海广场，选特价拼车，预算22元。,"[{""content"":""# 用户需求：\n从大连中山区友好广场出发，5分钟以内能打到车，去西岗区星海广场，选特价拼车，预算22元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从大连中山区友好广场出发，5分钟以内能打到车，去西岗区星海广场，选特价拼车，预算22元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 22, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
深夜11点左右从沈阳和平区太原街出发，要安静环境的舒适型车到沈河区中街，预算40元。,"[{""content"":""# 用户需求：\n深夜11点左右从沈阳和平区太原街出发，要安静环境的舒适型车到沈河区中街，预算40元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜11点左右从沈阳和平区太原街出发，要安静环境的舒适型车到沈河区中街，预算40元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
哈尔滨道里区中央大街到南岗区果戈里大街，需配湿巾的滴滴豪华车，预算50元。,"[{""content"":""# 用户需求：\n哈尔滨道里区中央大街到南岗区果戈里大街，需配湿巾的滴滴豪华车，预算50元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""哈尔滨道里区中央大街到南岗区果戈里大街，需配湿巾的滴滴豪华车，预算50元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 50, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从兰州城关区张掖路出发，要儿童安全座椅的舒适型车到七里河区甘肃省妇幼保健院，预算38元。,"[{""content"":""# 用户需求：\n孕妇产检从兰州城关区张掖路出发，要儿童安全座椅的舒适型车到七里河区甘肃省妇幼保健院，预算38元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从兰州城关区张掖路出发，要儿童安全座椅的舒适型车到七里河区甘肃省妇幼保健院，预算38元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 38, ""price_max"": 38, ""fast"": false}]
```",未知,[],,无,,无
上午9点左右从南宁青秀区民族广场出发，走缓坡路的出租车到兴宁区朝阳广场，打表计费。,"[{""content"":""# 用户需求：\n上午9点左右从南宁青秀区民族广场出发，走缓坡路的出租车到兴宁区朝阳广场，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午9点左右从南宁青秀区民族广场出发，走缓坡路的出租车到兴宁区朝阳广场，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
傍晚6点半左右从福州鼓楼区三坊七巷出发，需后备箱空间的花小猪正价版到台江区万象城，预算28元。,"[{""content"":""# 用户需求：\n傍晚6点半左右从福州鼓楼区三坊七巷出发，需后备箱空间的花小猪正价版到台江区万象城，预算28元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""傍晚6点半左右从福州鼓楼区三坊七巷出发，需后备箱空间的花小猪正价版到台江区万象城，预算28元。\""}""}]",[],"```json
[{""app"": ""花小猪"", ""category"": ""无"", ""mode"": ""正价版"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
中午11点半左右从石家庄桥西区新百广场出发，选新能源车的特惠快车到长安区北国商城，预算25元。,"[{""content"":""# 用户需求：\n中午11点半左右从石家庄桥西区新百广场出发，选新能源车的特惠快车到长安区北国商城，预算25元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""中午11点半左右从石家庄桥西区新百广场出发，选新能源车的特惠快车到长安区北国商城，预算25元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""新能源车"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
雪天从长春南关区人民广场出发，加急叫出租车到朝阳区红旗街，预算30元。,"[{""content"":""# 用户需求：\n雪天从长春南关区人民广场出发，加急叫出租车到朝阳区红旗街，预算30元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""雪天从长春南关区人民广场出发，加急叫出租车到朝阳区红旗街，预算30元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": true}]
```",未知,[],,无,,无
从南昌东湖区八一广场出发，8分钟以内能打到车，去西湖区绳金塔，选特价拼车，预算20元。,"[{""content"":""# 用户需求：\n从南昌东湖区八一广场出发，8分钟以内能打到车，去西湖区绳金塔，选特价拼车，预算20元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从南昌东湖区八一广场出发，8分钟以内能打到车，去西湖区绳金塔，选特价拼车，预算20元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
深夜12点左右从贵阳南明区甲秀楼出发，要安静环境的舒适型车到云岩区黔灵山公园，预算35元。,"[{""content"":""# 用户需求：\n深夜12点左右从贵阳南明区甲秀楼出发，要安静环境的舒适型车到云岩区黔灵山公园，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜12点左右从贵阳南明区甲秀楼出发，要安静环境的舒适型车到云岩区黔灵山公园，预算35元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
呼和浩特新城区内蒙古博物馆到赛罕区万达广场，需配湿巾的滴滴豪华车，预算45元。,"[{""content"":""# 用户需求：\n呼和浩特新城区内蒙古博物馆到赛罕区万达广场，需配湿巾的滴滴豪华车，预算45元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""呼和浩特新城区内蒙古博物馆到赛罕区万达广场，需配湿巾的滴滴豪华车，预算45元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 45, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
清晨6点左右从银川兴庆区南门广场出发，选T3出行车型的车到金凤区人民广场，预算50元。,"[{""content"":""# 用户需求：\n清晨6点左右从银川兴庆区南门广场出发，选T3出行车型的车到金凤区人民广场，预算50元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""清晨6点左右从银川兴庆区南门广场出发，选T3出行车型的车到金凤区人民广场，预算50元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""T3出行"", ""price"": true, ""price_min"": 50, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从西宁城中区中心广场出发，要儿童安全座椅的舒适型车到城西区青海省人民医院，预算32元。,"[{""content"":""# 用户需求：\n孕妇产检从西宁城中区中心广场出发，要儿童安全座椅的舒适型车到城西区青海省人民医院，预算32元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从西宁城中区中心广场出发，要儿童安全座椅的舒适型车到城西区青海省人民医院，预算32元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 32, ""price_max"": 32, ""fast"": false}]
```",未知,[],,无,,无
上午8点半左右从海口龙华区万绿园出发，选择出租车车型的车到美兰区海口东站，打表计费。,"[{""content"":""# 用户需求：\n上午8点半左右从海口龙华区万绿园出发，选择出租车车型的车到美兰区海口东站，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午8点半左右从海口龙华区万绿园出发，选择出租车车型的车到美兰区海口东站，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
傍晚6点左右从三亚天涯区三亚湾出发，需后备箱空间的花小猪正价版到吉阳区亚龙湾，预算35元。,"[{""content"":""# 用户需求：\n傍晚6点左右从三亚天涯区三亚湾出发，需后备箱空间的花小猪正价版到吉阳区亚龙湾，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""傍晚6点左右从三亚天涯区三亚湾出发，需后备箱空间的花小猪正价版到吉阳区亚龙湾，预算35元。\""}""}]",[],"```json
[{""app"": ""花小猪"", ""category"": ""无"", ""mode"": ""正价版"", ""price"": true, ""price_min"": 35, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
中午12点半左右从珠海香洲区珠海渔女出发，选新能源车的特惠快车到拱北口岸，预算22元。,"[{""content"":""# 用户需求：\n中午12点半左右从珠海香洲区珠海渔女出发，选新能源车的特惠快车到拱北口岸，预算22元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""中午12点半左右从珠海香洲区珠海渔女出发，选新能源车的特惠快车到拱北口岸，预算22元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""新能源车"", ""mode"": ""特惠快车"", ""price"": true, ""price_min"": 22, ""price_max"": 22, ""fast"": false}]
```",未知,[],,无,,无
雨天从东莞南城区鸿福路口出发，加急叫拼车到东城区万达广场，预算28元。,"[{""content"":""# 用户需求：\n雨天从东莞南城区鸿福路口出发，加急叫拼车到东城区万达广场，预算28元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""雨天从东莞南城区鸿福路口出发，加急叫拼车到东城区万达广场，预算28元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 28, ""fast"": true}]
```",未知,[],,无,,无
从佛山禅城区祖庙出发，7分钟以内能打到车，去南海区千灯湖，选特价拼车，预算18元。,"[{""content"":""# 用户需求：\n从佛山禅城区祖庙出发，7分钟以内能打到车，去南海区千灯湖，选特价拼车，预算18元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从佛山禅城区祖庙出发，7分钟以内能打到车，去南海区千灯湖，选特价拼车，预算18元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
深夜11点半左右从中山石岐区孙文西路出发，要安静环境的舒适型车到东区利和广场，预算30元。,"[{""content"":""# 用户需求：\n深夜11点半左右从中山石岐区孙文西路出发，要安静环境的舒适型车到东区利和广场，预算30元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜11点半左右从中山石岐区孙文西路出发，要安静环境的舒适型车到东区利和广场，预算30元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
惠州惠城区西湖到惠阳区淡水，需配湿巾的滴滴豪华车，预算40元。,"[{""content"":""# 用户需求：\n惠州惠城区西湖到惠阳区淡水，需配湿巾的滴滴豪华车，预算40元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""惠州惠城区西湖到惠阳区淡水，需配湿巾的滴滴豪华车，预算40元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从汕头金平区小公园出发，要舒适型车到龙湖区汕头大学医学院附属肿瘤医院，预算35元。,"[{""content"":""# 用户需求：\n孕妇产检从汕头金平区小公园出发，要舒适型车到龙湖区汕头大学医学院附属肿瘤医院，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从汕头金平区小公园出发，要舒适型车到龙湖区汕头大学医学院附属肿瘤医院，预算35元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
上午9点半左右从湛江赤坎区寸金桥公园出发，选择出租车车型的车到霞山区观海长廊，打表计费。,"[{""content"":""# 用户需求：\n上午9点半左右从湛江赤坎区寸金桥公园出发，选择出租车车型的车到霞山区观海长廊，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午9点半左右从湛江赤坎区寸金桥公园出发，选择出租车车型的车到霞山区观海长廊，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
傍晚6点半左右从茂名茂南区文化广场出发，需后备箱空间的花小猪正价版到电白区中国第一滩，预算28元。,"[{""content"":""# 用户需求：\n傍晚6点半左右从茂名茂南区文化广场出发，需后备箱空间的花小猪正价版到电白区中国第一滩，预算28元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""傍晚6点半左右从茂名茂南区文化广场出发，需后备箱空间的花小猪正价版到电白区中国第一滩，预算28元。\""}""}]",[],"```json
[{""app"": ""花小猪"", ""category"": ""无"", ""mode"": ""正价版"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
中午12点左右从韶关浈江区风采楼出发，选新能源车的特惠快车到武江区韶关站，预算20元。,"[{""content"":""# 用户需求：\n中午12点左右从韶关浈江区风采楼出发，选新能源车的特惠快车到武江区韶关站，预算20元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""中午12点左右从韶关浈江区风采楼出发，选新能源车的特惠快车到武江区韶关站，预算20元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""新能源车"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
雪天从梅州梅江区客天下出发，加急叫出租车的车型到梅县区雁南飞茶田景区，预算30元。,"[{""content"":""# 用户需求：\n雪天从梅州梅江区客天下出发，加急叫出租车的车型到梅县区雁南飞茶田景区，预算30元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""雪天从梅州梅江区客天下出发，加急叫出租车的车型到梅县区雁南飞茶田景区，预算30元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
从河源源城区鳄湖出发，6分钟以内能打到车，去东源县万绿湖，选特价拼车，预算15元。,"[{""content"":""# 用户需求：\n从河源源城区鳄湖出发，6分钟以内能打到车，去东源县万绿湖，选特价拼车，预算15元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从河源源城区鳄湖出发，6分钟以内能打到车，去东源县万绿湖，选特价拼车，预算15元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
深夜12点半左右从阳江江城区海陵岛出发，要安静环境的舒适型车到阳东区东平镇，预算25元。,"[{""content"":""# 用户需求：\n深夜12点半左右从阳江江城区海陵岛出发，要安静环境的舒适型车到阳东区东平镇，预算25元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜12点半左右从阳江江城区海陵岛出发，要安静环境的舒适型车到阳东区东平镇，预算25元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
清远清城区北江到清新区古龙峡，需配湿巾的滴滴豪华车，预算35元。,"[{""content"":""# 用户需求：\n清远清城区北江到清新区古龙峡，需配湿巾的滴滴豪华车，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""清远清城区北江到清新区古龙峡，需配湿巾的滴滴豪华车，预算35元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从云浮云城区南山公园出发，要儿童安全座椅的舒适型车到云安区人民医院，预算28元。,"[{""content"":""# 用户需求：\n孕妇产检从云浮云城区南山公园出发，要儿童安全座椅的舒适型车到云安区人民医院，预算28元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从云浮云城区南山公园出发，要儿童安全座椅的舒适型车到云安区人民医院，预算28元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。,"[{""content"":""# 用户需求：\n上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
傍晚5点半左右从韶关南雄市珠玑巷出发，需后备箱空间的花小猪正价版到始兴县满堂客家大围，预算25元。,"[{""content"":""# 用户需求：\n傍晚5点半左右从韶关南雄市珠玑巷出发，需后备箱空间的花小猪正价版到始兴县满堂客家大围，预算25元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""傍晚5点半左右从韶关南雄市珠玑巷出发，需后备箱空间的花小猪正价版到始兴县满堂客家大围，预算25元。\""}""}]",[],"```json
[{""app"": ""花小猪"", ""category"": ""后备箱空间"", ""mode"": ""正价版"", ""price"": true, ""price_min"": 25, ""price_max"": 25, ""fast"": false}]
```",未知,[],,无,,无
中午11点左右从河源源城区万绿湖出发，选新能源车的特惠快车到东源县镜花缘景区，预算18元。,"[{""content"":""# 用户需求：\n中午11点左右从河源源城区万绿湖出发，选新能源车的特惠快车到东源县镜花缘景区，预算18元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""中午11点左右从河源源城区万绿湖出发，选新能源车的特惠快车到东源县镜花缘景区，预算18元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""新能源车"", ""price"": true, ""price_min"": 18, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。,"[{""content"":""# 用户需求：\n上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午8点左右从汕尾城区凤山祖庙出发，选择出租车车型的车到海丰县莲花山，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
从清远英德市宝晶宫出发，9分钟以内能打到车，去连州市地下河，选特价拼车，预算30元。,"[{""content"":""# 用户需求：\n从清远英德市宝晶宫出发，9分钟以内能打到车，去连州市地下河，选特价拼车，预算30元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""从清远英德市宝晶宫出发，9分钟以内能打到车，去连州市地下河，选特价拼车，预算30元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特价拼车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
深夜11点左右从潮州饶平县绿岛山庄出发，要安静环境的舒适型车到湘桥区潮州古城，预算35元。,"[{""content"":""# 用户需求：\n深夜11点左右从潮州饶平县绿岛山庄出发，要安静环境的舒适型车到湘桥区潮州古城，预算35元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深夜11点左右从潮州饶平县绿岛山庄出发，要安静环境的舒适型车到湘桥区潮州古城，预算35元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型的车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
云浮新兴县六祖故里到郁南县大王山，需配湿巾的滴滴豪华车，预算40元。,"[{""content"":""# 用户需求：\n云浮新兴县六祖故里到郁南县大王山，需配湿巾的滴滴豪华车，预算40元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""云浮新兴县六祖故里到郁南县大王山，需配湿巾的滴滴豪华车，预算40元。\""}""}]",[],"```json
[{""app"": ""滴滴"", ""category"": ""豪华车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 40, ""fast"": false}]
```",未知,[],,无,,无
孕妇产检从梅州大埔县泰安楼出发，要儿童安全座椅的舒适型车到丰顺县鹿湖温泉，预算30元。,"[{""content"":""# 用户需求：\n孕妇产检从梅州大埔县泰安楼出发，要儿童安全座椅的舒适型车到丰顺县鹿湖温泉，预算30元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""孕妇产检从梅州大埔县泰安楼出发，要儿童安全座椅的舒适型车到丰顺县鹿湖温泉，预算30元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""舒适型车"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
上午7点半左右从河源龙川县霍山出发，选择出租车车型到和平县热龙温泉，打表计费。,"[{""content"":""# 用户需求：\n上午7点半左右从河源龙川县霍山出发，选择出租车车型到和平县热龙温泉，打表计费。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""上午7点半左右从河源龙川县霍山出发，选择出租车车型到和平县热龙温泉，打表计费。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": false, ""price_min"": 0, ""price_max"": 0, ""fast"": false}]
```",未知,[],,无,,无
傍晚5点左右从韶关仁化县丹霞山出发，需后备箱空间的花小猪正价版到乳源县南岭国家森林公园，预算28元。,"[{""content"":""# 用户需求：\n傍晚5点左右从韶关仁化县丹霞山出发，需后备箱空间的花小猪正价版到乳源县南岭国家森林公园，预算28元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""傍晚5点左右从韶关仁化县丹霞山出发，需后备箱空间的花小猪正价版到乳源县南岭国家森林公园，预算28元。\""}""}]",[],"```json
[{""app"": ""花小猪"", ""category"": ""无"", ""mode"": ""正价版"", ""price"": true, ""price_min"": 28, ""price_max"": 28, ""fast"": false}]
```",未知,[],,无,,无
中午12点半左右从清远连山壮族瑶族自治县金子山出发，选新能源车的特惠快车到连南县瑶族博物馆，预算20元。,"[{""content"":""# 用户需求：\n中午12点半左右从清远连山壮族瑶族自治县金子山出发，选新能源车的特惠快车到连南县瑶族博物馆，预算20元。\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""中午12点半左右从清远连山壮族瑶族自治县金子山出发，选新能源车的特惠快车到连南县瑶族博物馆，预算20元。\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""新能源车"", ""price"": true, ""price_min"": 20, ""price_max"": 20, ""fast"": false}]
```",未知,[],,无,,无
